,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,last_review,calculated_host_listings_count,availability_365,price_per_minimum_night,review_rate_per_month,is_expensive
37966,30014743,Cute & quiet 1BR in East Village,4817341,Lauren,Manhattan,East Village,40,-73,Entire home/apt,2019-06-23,1,7,100.0,5.699999999999999,False
37967,30014866,DaDukes Giza,139879568,Alberto,Queens,Long Island City,40,-73,Private room,2019-05-27,6,363,85.0,45.0,False
37968,30015529,"Quiet, Sun-Filled, 1BR Williamsburg Apt",53444504,Harvey,Brooklyn,Williamsburg,40,-73,Entire home/apt,2019-06-16,1,0,200.0,3.3000000000000003,False
37969,30015658,private spacious LES bedroom,220601248,Nora,Manhattan,Lower East Side,40,-73,Private room,2019-06-23,2,7,37.5,75.36,False
37970,30015731,1 Bedroom Spacious and Cozy UWS Apartment,43043667,Dina,Manhattan,Upper West Side,40,-73,Entire home/apt,2019-02-28,1,0,124.5,23.66,False
37972,30016740,Cozy Yogi Crash Pad :),224637257,Shep,Brooklyn,Flatbush,40,-73,Private room,2019-04-28,2,142,27.5,39.27,False
37973,30017676,KOREA FOOD TOWN! Affordable Price! Ideal for 1or2!,162496355,Chanhee,Queens,Flushing,40,-73,Private room,2019-01-05,1,0,21.5,4.800000000000001,False
37974,30017757,Next to Central Park,2653479,Brian,Manhattan,Upper West Side,40,-73,Private room,2019-04-17,4,43,45.0,1.18,False
37976,30018456,COMFORTABLE PRIVATE ROOM IN FLATBUSH!,72015600,XaXa,Brooklyn,Flatbush,40,-73,Private room,2019-01-27,1,0,60.0,1.44,False
37979,30019511,Hard to Find!!! Entire private floor and 2 baths,17022165,Jess,Manhattan,Lower East Side,40,-73,Private room,2019-07-04,1,209,79.5,127.30999999999999,False
37980,30019535,NewYork Downtown aloft,38216858,Silver,Manhattan,Financial District,40,-74,Private room,2019-05-21,4,365,220.0,0.6,False
37981,30020090,Large Chic Uptown NYC Apartment,225646557,Mike,Manhattan,Washington Heights,40,-73,Entire home/apt,2019-07-01,1,171,99.5,46.08,False
37984,30020930,Romantic Upper East Side  studio,183924446,Rose,Manhattan,Upper East Side,40,-73,Entire home/apt,2019-06-22,1,49,50.0,17.16,False
37985,30021086,"Room in a Cosy Appartment, Midtown, Grand Central",92963604,Barthelemy,Manhattan,Midtown,40,-73,Private room,2019-04-21,1,45,33.333333333333336,5.1,False
37986,30021315,Central Park studio,88161763,Bethlehem,Manhattan,Upper West Side,40,-73,Entire home/apt,2019-06-25,1,11,75.0,115.13000000000001,False
37987,30021600,Tasteful Bright Studio Loft in Historic Brownstone,225655167,David,Brooklyn,Bedford-Stuyvesant,40,-73,Entire home/apt,2019-03-15,1,24,30.0,1.3800000000000001,False
37988,30021914,Pelham Gardens Entire Home *Newly Built*,153817,Sadio,Bronx,Pelham Gardens,40,-73,Entire home/apt,2019-06-30,1,7,43.5,88.92,False
37989,30023607,Sunny bedroom with a view in East Village/LES/NYC,29217011,Eb,Manhattan,Lower East Side,40,-73,Private room,2019-01-04,1,0,21.25,0.56,False
37990,30027892,Stunning Garden Apartment in Prospect Heights,91851098,Matthew,Brooklyn,Prospect Heights,40,-73,Entire home/apt,2019-04-26,1,0,55.0,4.45,False
37991,30029651,Home away from home.,115741895,Damian,Queens,St. Albans,40,-73,Private room,2019-05-19,2,186,35.0,1.2000000000000002,False
37993,30030480,Charming West Village Studio w/ Gym + Doorman by Blueground,107434423,Blueground,Manhattan,West Village,40,-74,Entire home/apt,2019-01-05,232,234,8.966666666666667,0.16,False
37997,30033478,Invincible river view Central Park North,225724159,Co,Manhattan,Harlem,40,-73,Private room,2019-02-03,1,0,59.0,0.72,False
37998,30034070,Private Patio Studio,211549023,Studioplus,Manhattan,Midtown,40,-73,Entire home/apt,2019-06-14,13,315,110.0,11.84,False
37999,30034260,Bright Ultimate View with Balcony + Roof Access,225730907,Theo,Brooklyn,Bushwick,40,-73,Entire home/apt,2019-07-02,1,191,85.0,188.64000000000001,False
38000,30035166,4-Floor Unique Event Space 50P Cap. - #10299B,172611460,Rasmus,Manhattan,Harlem,40,-73,Entire home/apt,2019-02-23,2,150,5000.0,0.76,True
38001,30035973,Astoria's Tranquil Home Away From Home,160493366,Kat,Queens,Ditmars Steinway,40,-73,Entire home/apt,2019-05-18,1,6,12.4,2.2800000000000002,False
38002,30036315,Room in Williamburg BK,120939023,Maria Fernanda,Brooklyn,Williamsburg,40,-73,Private room,2019-06-17,2,46,49.5,10.44,False
38003,30036390,Luxury Living Condo,225620845,Maria,Brooklyn,Sheepshead Bay,40,-73,Entire home/apt,2019-06-09,3,156,60.0,2.52,False
38005,30037000,Calm apartment in Brooklyn,3297399,Adero,Brooklyn,East Flatbush,40,-73,Entire home/apt,2019-01-08,1,0,57.0,4.800000000000001,False
38006,30037339,Luxury Living Condo 2 bdr,225620845,Maria,Brooklyn,Sheepshead Bay,40,-73,Entire home/apt,2019-06-23,3,360,83.33333333333333,2.48,False
38007,30037892,Private room | Beautiful apartment in West Village,23020619,Lorenzo,Manhattan,West Village,40,-74,Private room,2019-04-27,2,0,95.0,2.12,False
38008,30037932,Loft with Room in Exclusive Area near Free Ferry,183625602,Leslie,Staten Island,Tompkinsville,40,-74,Entire home/apt,2019-07-01,1,166,40.0,28.799999999999997,False
38009,30038038,Large Loft Times Square Apartment,39770685,Mike,Manhattan,Hell's Kitchen,40,-73,Entire home/apt,2019-06-23,1,7,75.0,8.48,False
38011,30038208,LUX TOP LOC OWN ENTRY GUEST SUITE 1BR+SPABATH+LV!,225706084,Mikki & Doni,Brooklyn,Prospect-Lefferts Gardens,40,-73,Entire home/apt,2019-06-29,1,80,67.5,116.28999999999999,False
38012,30038245,Spacious Room In The Heart Of Harlem,6480134,Johanna,Manhattan,Harlem,40,-73,Private room,2019-06-18,2,161,15.0,16.830000000000002,False
38013,30038280,Cozy & clean 1 Bedroom apartment,22749087,Marie,Manhattan,East Village,40,-73,Entire home/apt,2019-03-30,1,110,58.333333333333336,6.3,False
38014,30038437,Luxe and Quiet 1 Bdrm Upper East Side Apartment,15605409,Jackie,Manhattan,Upper East Side,40,-73,Entire home/apt,2019-06-14,1,21,49.285714285714285,28.799999999999997,False
38016,30039638,Airy and Bright 1 bedroom APT in Brooklyn.,75224005,Michael,Brooklyn,Windsor Terrace,40,-73,Entire home/apt,2019-06-27,1,11,18.571428571428573,1.0,False
38017,30040019,Private Boutique One Bedroom,2021640,Lina,Manhattan,Upper East Side,40,-73,Entire home/apt,2019-07-02,1,64,91.0,107.8,False
38020,30041537,"""Home sweet Home""  Welcome friends",224315550,Leonardo,Brooklyn,Williamsburg,40,-73,Private room,2019-06-26,2,78,45.0,209.43,False
38021,30041554,Huge Apartment Harlem on 5th av,19531024,Emmanuel,Manhattan,Harlem,40,-73,Entire home/apt,2019-01-01,2,46,58.333333333333336,0.16,False
38022,30043083,Home away from home lodging #1  (1 Bed- 1 guest),225790094,Vena,Brooklyn,East Flatbush,40,-73,Private room,2019-07-02,3,83,35.0,13.200000000000001,False
38023,30043303,Cosy entire apartment in great location,22826759,Fuchsia,Brooklyn,Greenpoint,40,-73,Entire home/apt,2019-05-19,1,11,34.333333333333336,1.3800000000000001,False
38024,30043557,Relaxing private bedroom,225454310,Tosin,Queens,Far Rockaway,40,-73,Private room,2019-06-19,4,361,70.0,20.28,False
38025,30043754,Spacious bedroom in Midtown East Manhattan,2559403,Belen,Manhattan,Midtown,40,-73,Private room,2018-12-31,1,0,33.333333333333336,0.16,False
38026,30043809,Comfy private bedroom,225454310,Tosin,Queens,Far Rockaway,40,-73,Private room,2019-04-28,4,363,50.0,18.6,False
38027,30043966,Beautiful Bed-Stuy Brownstone on tree line block.,133723890,Elle,Brooklyn,Bedford-Stuyvesant,40,-73,Entire home/apt,2019-06-24,1,339,41.666666666666664,51.6,False
38028,30045214,room in cozy exposed brick apt with HUGE BALCONY,33235360,Guy,Brooklyn,Williamsburg,40,-73,Private room,2019-06-26,2,14,30.0,26.459999999999997,False
38029,30045461,Boho bungalow in Harlem,67658340,Caitlyn,Manhattan,Harlem,40,-73,Private room,2019-06-29,1,27,35.0,41.48,False
38030,30045865,Upper East Side Studio by NÔM Stays,224655849,Nôm,Manhattan,East Harlem,40,-73,Entire home/apt,2019-02-12,2,0,3.6666666666666665,0.2,False
38032,30046174,Spacious Loft steps from Central Park by NÔM Stays,224655849,Nôm,Manhattan,East Harlem,40,-73,Entire home/apt,2019-05-31,2,0,4.137931034482759,0.77,False
38033,30046332,Private Room in Heart of Downtown NYC,11718279,Annette,Manhattan,Financial District,40,-74,Private room,2019-01-01,1,177,57.5,2.2,False
38034,30046359,The Ultimate Dumbo Pad - 1 Large Bedroom~Sleeps 4,26603179,Gal,Brooklyn,DUMBO,40,-73,Entire home/apt,2019-06-26,1,332,73.0,40.0,False
38035,30046573,Cheery Chelsea Charmer... best location!,3896863,Susanna And Ricki,Manhattan,Chelsea,40,-73,Entire home/apt,2019-06-21,1,51,83.33333333333333,61.92,False
38036,30046737,The Rich Home:minutes to JFK & 30min to the City,225813251,Latasha,Queens,St. Albans,40,-73,Entire home/apt,2019-07-02,1,158,135.0,736.23,False
38037,30047100,Big brownstone apartment in prime Williamsburg,22588056,Amy,Brooklyn,Williamsburg,40,-73,Entire home/apt,2019-01-02,1,0,12.857142857142858,0.16,False
38038,30047357,BEAUTIFUL COZY ROOM IN HOUSE,204906313,Iryna,Brooklyn,Sheepshead Bay,40,-73,Private room,2019-06-15,3,83,55.0,258.3,False
38039,30047371,Home away from Home! 25 Mins from Time Square,59240650,Angely,Manhattan,Inwood,40,-73,Private room,2019-01-05,1,0,37.5,3.3000000000000003,False
38041,30048506,Beautiful! 3 bed 2bath 5min JFK & Resorts Casino,44682387,Sky,Queens,Jamaica,40,-73,Entire home/apt,2019-06-26,2,287,155.0,448.4,False
38042,30048716,"Come live in, Brooklyn",225749624,Jonathan,Brooklyn,Bedford-Stuyvesant,40,-73,Private room,2018-12-01,1,0,70.0,0.14,False
38043,30049755,"Bright, spacious and comfortable with open view",5326571,Ines,Queens,Ditmars Steinway,40,-73,Private room,2019-05-31,2,278,42.5,0.58,False
38044,30049817,Modern Manhattan Apartment,140830391,Jay,Manhattan,Inwood,40,-73,Private room,2019-06-24,9,89,60.0,30.15,False
38045,30057248,Beautiful Private bedroom for rent in Bushwick,221645033,Afrah,Brooklyn,Bushwick,40,-73,Private room,2019-05-31,5,148,59.0,0.75,False
38046,30057380,Brooklyn Bed and Breakfast next to Prospect Park,14022130,Farah,Brooklyn,Prospect-Lefferts Gardens,40,-73,Entire home/apt,2018-12-26,1,0,57.5,0.15,False
38047,30058948,家庭式旅馆獨立衛生間套房K,225889604,Fiona,Queens,Flushing,40,-73,Private room,2019-06-18,5,87,73.0,5.85,False
38049,30059328,Two Blocks from Washington Square Park!!,41194120,Melissa,Manhattan,Greenwich Village,40,-73,Entire home/apt,2019-05-26,1,0,275.0,2.44,False
38050,30059491,Cozy Brooklyn Nook,46093850,Caroline,Brooklyn,Bedford-Stuyvesant,40,-73,Private room,2018-12-29,1,311,100.0,0.52,False
38052,30060150,Private room in trendy neighborhood,129902279,Catalina,Brooklyn,Sunset Park,40,-73,Private room,2019-06-12,1,66,5.0,6.72,False
38053,30060474,Largest High Ceiling Furnished Room in Bushwick,29765186,Raoul&Nats,Brooklyn,Bedford-Stuyvesant,40,-73,Private room,2019-06-14,1,84,37.5,5.16,False
38054,30060926,3bdrm cozy attic 15 mins from jfk & Belmont track,160940380,Adeola,Queens,St. Albans,40,-73,Entire home/apt,2019-06-09,3,348,83.33333333333333,2.52,False
38055,30062210,Cozy Four Twenty Friendly Bedroom in Brooklyn,225913497,Mamadou,Brooklyn,Bedford-Stuyvesant,40,-73,Private room,2019-01-01,1,0,9.333333333333334,0.16,False
38056,30062344,Peaceful Greenpoint  sanctuary,49290775,Wira,Brooklyn,Greenpoint,40,-73,Entire home/apt,2019-04-13,1,42,50.0,1.44,False
38057,30062477,FEMALE SHARED ROOM 30 minutes to Times Square,172369331,Abby,Brooklyn,Sheepshead Bay,40,-73,Shared room,2019-06-12,10,0,15.0,3.3000000000000003,False
38058,30062478,Chelsea Hudson yards Highline adorable apartment,225913271,Kristie,Manhattan,Chelsea,40,-74,Entire home/apt,2019-06-30,1,170,56.666666666666664,5.04,False
38059,30062776,"Center of Flushing, Queens,  Near Sheraton Hotel",169472089,Betty,Queens,Flushing,40,-73,Private room,2019-01-06,2,90,30.0,0.16,False
38060,30063499,Large room w private bath <10 mins to Main St!,188575380,Nina,Queens,Flushing,40,-73,Private room,2019-06-24,1,312,33.0,51.87,False
38062,30063808,Williamsburg Full-Floor Vintage Loft,16072607,Matthew,Brooklyn,Williamsburg,40,-73,Entire home/apt,2019-04-20,1,161,75.0,0.64,False
38063,30064021,Modern Harlem Haven,225926055,Stacie,Manhattan,Harlem,40,-73,Entire home/apt,2019-01-02,1,0,24.0,0.16,False
38064,30064378,Entire 1- Bedroom Apt. in the Heart of Astoria.,148298029,Jennifer,Queens,Astoria,40,-73,Entire home/apt,2019-01-01,1,0,20.6,0.16,False
38065,30064760,Spacious Sunny Bedroom in Bushwick/Ridgewood,12625398,Marcela,Queens,Ridgewood,40,-73,Private room,2019-04-21,1,0,21.5,2.2,False
38067,30065004,Charles' Chillspot 2guests/ min per stay,225933854,Charles,Queens,Briarwood,40,-73,Entire home/apt,2019-07-02,1,40,55.0,15.62,False
38068,30065027,Peaceful and Stylish Oasis in the West Village,16403250,Alberto,Manhattan,West Village,40,-74,Entire home/apt,2019-07-04,1,24,60.0,75.42,False
38070,30065616,"Bright Room, next to subway, 15 mins to NYC",737641,Sasha,Brooklyn,Bushwick,40,-73,Private room,2019-06-25,1,0,25.0,119.4,False
38071,30065947,Comfortable room with private entrance,4460107,Julia,Brooklyn,Greenpoint,40,-73,Entire home/apt,2019-02-23,1,0,28.333333333333332,2.12,False
38072,30066243,Room in the heart of Harlem,225942423,Zainab,Manhattan,Harlem,40,-73,Private room,2019-07-01,1,19,68.0,140.25,False
38073,30066459,"Upper West Side, NYC",10273945,Camila,Manhattan,Morningside Heights,40,-73,Entire home/apt,2018-11-19,1,0,11.538461538461538,0.13,False
38074,30066865,Lovely new Renovation  Stylish apartment 2 floor,212147885,Alisa,Brooklyn,Cypress Hills,40,-73,Entire home/apt,2019-05-26,2,179,50.0,11.43,False
38075,30067029,UPPER EAST SIDE!! MANHATTAN!!,151300770,Joe,Manhattan,Upper East Side,40,-73,Private room,2019-07-02,4,272,30.0,3.3000000000000003,False
38076,30067209,Just for you,222054756,Dora,Queens,Rego Park,40,-73,Private room,2019-01-01,1,89,20.0,0.16,False
38077,30067470,THE ❤️  OF NYC AWAITS--ASK ABOUT MY SUMMER SALE,224884160,Nbeki,Manhattan,Hell's Kitchen,40,-73,Entire home/apt,2019-06-23,1,236,249.5,27.72,False
38078,30067550,1 Sunny Sublet in Crown Heights 3 BR Apt,7569336,Simona,Brooklyn,Crown Heights,40,-73,Private room,2018-11-30,1,64,3.0,0.14,False
38079,30067603,"Comfortable, Jazzy, Netflix",45835291,Shareef,Manhattan,Harlem,40,-73,Private room,2019-06-30,6,270,5.875,125.24,False
38080,30067767,UPPER EAST SIDE in NYC!!!,151300770,Joe,Manhattan,Upper East Side,40,-73,Private room,2019-05-20,4,267,30.0,3.95,False
38081,30068066,MANHATTAN! NEW YORK CITY!,151300770,Joe,Manhattan,Upper East Side,40,-73,Private room,2019-06-19,4,293,30.0,6.72,False
38082,30068829,Midtown West - Sunny Queen Room,224414117,Gabriel,Manhattan,Hell's Kitchen,40,-73,Private room,2019-06-23,30,327,179.0,93.15,False
38083,30069021,Midtown West - Cozy Double Double Room,224414117,Gabriel,Manhattan,Hell's Kitchen,40,-73,Private room,2019-06-23,30,324,199.0,80.25,False
38085,30069635,"Chic, spacious, private home away from home!",101367917,Colleen,Queens,Astoria,40,-73,Private room,2019-04-28,1,0,75.0,2.2,False
38086,30070126,✩Prime Renovated 1/1 Apartment in Upper East Side✩,4968673,Sean,Manhattan,Upper East Side,40,-73,Entire home/apt,2019-05-26,1,71,40.0,1.36,False
38088,30071646,Bright Spacious Brooklyn Room with Living Room,38250051,Carrie,Brooklyn,Sunset Park,40,-73,Private room,2019-04-07,1,0,16.666666666666668,1.29,False
38089,30071822,"Entire Private 1 Bdrm, 1 Bath & 1000 SQFT Backyard",24864537,Jocelyn,Brooklyn,Prospect-Lefferts Gardens,40,-73,Entire home/apt,2019-06-21,1,25,33.333333333333336,13.200000000000001,False
38090,30071866,Brooklyn based 1 bedroom apartment,22723123,Maximilian,Brooklyn,Downtown Brooklyn,40,-73,Entire home/apt,2019-04-28,1,31,33.0,0.41,False
38091,30071905,Amazing Central Park Apartment Close to everything,78325795,Bozhena,Manhattan,Harlem,40,-73,Entire home/apt,2019-07-03,3,1,269.0,112.52,False
38092,30071972,Beautiful room Williamsburg Brooklyn NY,192181166,Elisa,Brooklyn,Williamsburg,40,-73,Private room,2019-01-13,2,0,0.4,0.64,False
38093,30077994,GEM BnB Cozy Comfort 3 Br House near JFK,221764359,Graham,Queens,Springfield Gardens,40,-73,Entire home/apt,2019-05-26,1,154,300.0,3.3000000000000003,False
38095,30081150,"Huge Private Bedroom, Manhattan Washington Heights",3421779,Kfir,Manhattan,Washington Heights,40,-73,Private room,2018-12-15,1,270,109.0,0.58,False
38096,30082832,Cozy 2BD Parlor Level w/ Deck Apt in Brooklyn,226048286,Denise,Brooklyn,Clinton Hill,40,-73,Entire home/apt,2019-07-06,1,274,125.0,158.7,False
38097,30082958,NYC★GREATVALUE★STEPSFROMTRAIN★QUEENtempurpedicBED,73183897,Michael,Staten Island,Dongan Hills,40,-74,Entire home/apt,2019-07-06,1,51,23.333333333333332,25.34,False
38098,30084221,"Live in the heart of East Village, Manhatan",44642799,Judith,Manhattan,East Village,40,-73,Entire home/apt,2019-01-03,1,0,75.0,0.62,False
38099,30084269,Private Large Bedroom in Brooklyn,12171344,Marta,Brooklyn,Crown Heights,40,-73,Private room,2019-07-03,2,27,42.5,6.93,False
38100,30084665,Fuhgettaboutit! No hidden fees+HBOShowtime-1 guest,37401126,Leah,Brooklyn,East Flatbush,40,-73,Private room,2019-06-24,4,358,25.0,143.04,False
38101,30085136,1 BR in historical Brownstone with terrace/garden,198707356,Stephen,Manhattan,Harlem,40,-73,Private room,2019-04-26,1,36,7.071428571428571,0.64,False
38102,30085665,家庭式雙人房K,225889604,Fiona,Queens,Flushing,40,-73,Private room,2019-05-26,5,85,65.0,1.26,False
38103,30085711,Elegant Park Slope 1b steps from Barclays,114043000,Jeff,Brooklyn,Park Slope,40,-73,Private room,2019-03-06,1,89,60.0,18.84,False
38104,30085865,Cozy 1 bedroom apartment in Fort Greene,75479604,Alyssa,Brooklyn,Fort Greene,40,-73,Entire home/apt,2018-12-30,2,0,175.0,0.16,False
38106,30086614,"private room in clean, homey apartment",3147746,Elise,Manhattan,Washington Heights,40,-73,Private room,2018-11-20,1,124,0.9310344827586207,0.13,False
38108,30086862,Light Massive Sanctuary,224637257,Shep,Brooklyn,Flatbush,40,-73,Private room,2019-05-19,2,180,47.5,1.2000000000000002,False
38109,30087377,Prime West Village Boutique Apartment,14379366,Perry,Manhattan,West Village,40,-74,Entire home/apt,2019-06-14,1,100,11.333333333333334,0.92,False
38110,30087397,Beautiful and Cozy Space,35319788,Kiran,Manhattan,Upper West Side,40,-73,Private room,2019-04-27,1,0,50.0,8.48,False
38111,30088291,Room in Sunny Prime Williamsburg Pad,218511630,Carlos,Brooklyn,Williamsburg,40,-73,Private room,2019-05-20,3,0,37.5,20.9,False
38112,30088310,Private Bedroom in a Quintessential UWS Apartment,2723489,Leslie,Manhattan,Upper West Side,40,-73,Private room,2019-01-03,1,0,40.0,1.26,False
38113,30088327,Lower East Side luxury one bedroom apartment,75404627,Nadia,Manhattan,Lower East Side,40,-73,Entire home/apt,2019-06-10,1,158,65.0,27.02,False
38114,30088359,Spacious studio across from Morningside Park,10842596,Ruth,Manhattan,Morningside Heights,40,-73,Entire home/apt,2019-07-07,1,1,100.0,74.16,False
38116,30089134,NYC House rent,225616368,Jafor,Queens,Woodside,40,-73,Entire home/apt,2019-07-06,1,348,68.0,38.25,False
38117,30089412,Private 2 bedroom apartment with outdoor space ..,156481014,Nyesha,Brooklyn,Clinton Hill,40,-73,Entire home/apt,2019-06-30,1,78,125.0,34.88,False
38118,30089600,Spacious Apt with Charm & Character,113569564,Talia,Bronx,Riverdale,40,-73,Entire home/apt,2019-04-08,1,0,58.333333333333336,3.85,False
38119,30089810,Private Room in Beautiful 3000 sq ft Loft!,14413778,Allegra,Manhattan,Nolita,40,-73,Private room,2018-11-22,2,363,102.33333333333333,0.13,False
38120,30089955,Amazing City View Ultra Luxury One Bed in Midtown,50046186,Jesse,Manhattan,Midtown,40,-73,Entire home/apt,2018-12-16,1,0,300.0,0.15,False
38121,30090198,"ENTIRE one-bedrm apartment. Cozy, chic, spacious!",17617821,Julie,Brooklyn,Crown Heights,40,-73,Entire home/apt,2019-06-10,1,23,24.75,3.85,False
38122,30091241,Tribeca - Large 4 bedroom 2 bathroom for Xmas/NY,102655617,Mahesh,Manhattan,Tribeca,40,-74,Entire home/apt,2019-01-01,1,0,2000.0,0.16,True
